danceability,energy,key,loudness,mode,tempo,time_signature,track_id,genre
0.0,0.0,0,-10.93,1,141.919,4,TRAADQX128F422B4CF,Electronic
0.0,0.0,10,-9.493,0,95.596,4,TRAADRN128F932D607,Electronic
0.0,0.0,0,-8.541,0,102.538,4,TRAAELO128F9302DD1,Electronic
0.0,0.0,0,-12.951,0,63.017,4,TRAAGEC128E079252C,Electronic
0.0,0.0,2,-6.693,1,167.92,4,TRAAGHM128EF35CF8E,Electronic
0.0,0.0,10,-4.313,1,108.367,4,TRAAIXN128F428027A,Electronic
0.0,0.0,1,-18.147,0,136.164,4,TRAAMKL128F9347D8A,Electronic
0.0,0.0,4,-7.661,0,126.941,4,TRAAMKP12903CC74F4,Electronic
0.0,0.0,11,-11.708,0,138.003,4,TRAANTD128F9323B23,Electronic
0.0,0.0,7,-16.968,0,130.284,4,TRAANTZ128E0792529,Electronic
0.0,0.0,11,-12.26,1,123.993,4,TRAAORY128F934984F,Electronic
0.0,0.0,0,-6.947,1,90.648,3,TRAAPWD128F931ACD4,Electronic
0.0,0.0,1,-10.57,1,210.47,4,TRAASSO12903CDD2FF,Electronic
0.0,0.0,2,-9.506,1,109.636,5,TRAAUDN128F933F20D,Electronic
0.0,0.0,1,-7.535,1,125.558,4,TRAAXMX128F9307699,Electronic
0.0,0.0,8,-10.683,0,130.006,4,TRABAXL128F424FC50,Electronic
0.0,0.0,4,-5.134,0,174.993,4,TRABBNP128F932546F,Electronic
0.0,0.0,5,-7.427,0,139.993,4,TRABCAJ12903CDFCC2,Electronic
0.0,0.0,2,-18.724,1,97.619,3,TRABGYU128F422B4D3,Electronic
0.0,0.0,1,-27.806,1,75.127,1,TRABMBK12903CB8E0A,Electronic
0.0,0.0,9,-14.979,1,120.876,5,TRABMDW128F14682DD,Electronic
0.0,0.0,6,-6.26,1,138.048,4,TRABROW128F9338E5B,Electronic
0.0,0.0,10,-5.703,0,127.0,4,TRABUIN128F93022FF,Electronic
0.0,0.0,5,-7.743,0,100.032,4,TRABUJF128F933ABF7,Electronic
0.0,0.0,4,-3.584,0,88.973,4,TRABWFU128F425949F,Electronic
0.0,0.0,7,-5.963,1,132.892,4,TRABWJA128F1460CFC,Electronic
0.0,0.0,0,-7.381,1,97.362,3,TRABWUW128F93214D6,Electronic
0.0,0.0,7,-4.141,1,95.973,4,TRABXTZ128F14A46A3,Electronic
0.0,0.0,1,-5.202,1,129.984,4,TRACBWX128F92FD725,Electronic
0.0,0.0,0,-9.074,1,64.811,4,TRACHKX128F934B07A,Electronic
0.0,0.0,0,-4.379,1,141.836,4,TRACIJF128F424317B,Electronic
0.0,0.0,11,-12.593,1,127.923,4,TRACLPE128F4287687,Electronic
0.0,0.0,6,-5.434,0,215.916,5,TRACOUL128F425BDE0,Electronic
0.0,0.0,4,-5.911,0,96.287,4,TRACRQV12903CC995F,Electronic
0.0,0.0,4,-4.002,1,120.119,4,TRACSBL128F42480E8,Electronic
0.0,0.0,1,-15.305,1,99.968,4,TRADBQM128F92F79EF,Electronic
0.0,0.0,10,-1.723,0,103.807,4,TRADLZB128F933BB9B,Electronic
0.0,0.0,2,-8.788,1,205.972,4,TRADNPB128F423AEE7,Electronic
0.0,0.0,2,-7.168,1,128.976,4,TRADQJL128F92D9957,Electronic
0.0,0.0,9,-6.992,1,126.984,4,TRADREG128E07983B8,Electronic
0.0,0.0,7,-9.535,1,134.21,4,TRADRKK128F92FF034,Electronic
0.0,0.0,9,-5.085,1,140.013,4,TRADROR128F42936A4,Electronic
0.0,0.0,2,-14.443,1,219.826,3,TRADUSB128F92C50C6,Electronic
0.0,0.0,0,-8.085,1,172.172,4,TRADYNQ128F931BCB3,Electronic
0.0,0.0,3,-19.814,0,105.218,4,TRAEBPU12903CE743E,Electronic
0.0,0.0,6,-4.68,1,106.659,4,TRAEDDD12903CCF7E7,Electronic
0.0,0.0,10,-8.586,1,124.988,4,TRAEJFN128F4291C10,Electronic
0.0,0.0,1,-8.907,0,130.017,4,TRAEKCV128E0781A5B,Electronic
0.0,0.0,8,-28.475,1,97.845,4,TRAEOMT128F92FE852,Electronic
0.0,0.0,11,-10.201,0,124.976,4,TRAEOUM128F42915ED,Electronic
0.0,0.0,4,-8.92,0,87.995,1,TRAERCU128F42660A2,Electronic
0.0,0.0,10,-8.178,0,115.862,4,TRAETFX128F933CE66,Electronic
0.0,0.0,11,-3.382,0,120.042,4,TRAETZJ128F422B208,Electronic
0.0,0.0,2,-34.703,0,95.869,4,TRAEUGG128E07826F2,Electronic
0.0,0.0,1,-9.199,0,100.01,4,TRAEUMH128F42592BF,Electronic
0.0,0.0,9,-7.42,1,161.196,1,TRAEVLC128F9306C77,Electronic
0.0,0.0,7,-12.891,1,51.265,1,TRAEVLZ128F932D969,Electronic
0.0,0.0,7,-11.96,1,105.982,4,TRAEXXT128F427AF12,Electronic
0.0,0.0,5,-15.644,0,93.32,5,TRAEYJG12903C98F15,Electronic
0.0,0.0,2,-8.637,1,120.954,4,TRAFAJA128F9333A92,Electronic
0.0,0.0,1,-8.559,1,93.33,1,TRAFCZM128F931AD24,Electronic
0.0,0.0,11,-8.328,0,102.009,4,TRAFDBU128F93095F8,Electronic
0.0,0.0,6,-14.904,0,123.094,4,TRAFDXV12903D085CF,Electronic
0.0,0.0,0,-9.805,1,126.007,4,TRAFJJJ128E078E0B8,Electronic
0.0,0.0,11,-9.793,0,130.823,5,TRAFKBW128F428C4E6,Electronic
0.0,0.0,3,-6.042,0,123.994,4,TRAFKHA12903CF0E89,Electronic
0.0,0.0,6,-5.299,1,127.981,4,TRAFKLJ128F9331BE6,Electronic
0.0,0.0,10,-7.638,1,74.384,7,TRAFLYL128F932DB93,Electronic
0.0,0.0,1,-6.965,1,94.005,4,TRAFPFW128F423B0A6,Electronic
0.0,0.0,0,-8.948,0,140.025,4,TRAFRBN128F93095F4,Electronic
0.0,0.0,1,-20.142,1,98.823,7,TRAFRJH128E0781C5B,Electronic
0.0,0.0,10,-6.962,0,133.903,3,TRAFRYJ128F92E638B,Electronic
0.0,0.0,5,-10.596,0,229.808,4,TRAFSIP128F9301AE9,Electronic
0.0,0.0,7,-6.36,1,134.5,4,TRAFTDN128F427C29D,Electronic
0.0,0.0,4,-9.134,0,139.963,3,TRAFUTO128F428E434,Electronic
0.0,0.0,6,-9.783,0,137.971,4,TRAFVUV128F4282D36,Electronic
0.0,0.0,11,-11.009,0,127.874,4,TRAFYUE12903CAFDF3,Electronic
0.0,0.0,0,-11.957,1,163.725,7,TRAGDAF128F92F928C,Electronic
0.0,0.0,0,-10.328,1,95.315,1,TRAGEHE128F423E5A1,Electronic
0.0,0.0,5,-6.924,0,120.938,4,TRAGEVR128F4276B92,Electronic
0.0,0.0,1,-16.486,1,121.896,4,TRAGFDW128F14682F5,Electronic
0.0,0.0,9,-9.502,1,72.073,4,TRAGFJM128F427E764,Electronic
0.0,0.0,10,-7.255,0,125.012,4,TRAGGUB128F424FDB4,Electronic
0.0,0.0,4,-7.893,0,142.351,3,TRAGHID128F93156AF,Electronic
0.0,0.0,8,-10.215,0,216.023,4,TRAGHTH128F92F676E,Electronic
0.0,0.0,4,-2.988,1,140.013,4,TRAGNOK12903CE7FF6,Electronic
0.0,0.0,1,-8.209,1,118.203,4,TRAGQLG128F9351109,Electronic
0.0,0.0,7,-11.428,1,133.64,4,TRAGQMQ12903CC4279,Electronic
0.0,0.0,0,-22.517,1,142.158,4,TRAGRBP128F422B80A,Electronic
0.0,0.0,9,-9.532,1,155.996,4,TRAGTNK128F14732E1,Electronic
0.0,0.0,9,-7.83,1,127.902,4,TRAGUMD128F9313BC2,Electronic
0.0,0.0,7,-9.249,1,116.024,4,TRAGWDA128F1473193,Electronic
0.0,0.0,7,-6.497,1,137.963,4,TRAGYXF12903CC55B2,Electronic
0.0,0.0,6,-10.744,1,135.053,4,TRAHBGV128F92F0790,Electronic
0.0,0.0,0,-6.637,1,122.934,4,TRAHCDJ128F9310F1C,Electronic
0.0,0.0,6,-12.643,1,108.069,3,TRAHDSD12903CFE7D0,Electronic
0.0,0.0,5,-5.317,0,95.298,3,TRAHEEQ128F4237D87,Electronic
0.0,0.0,10,-10.87,0,179.987,4,TRAHFCR128F422A375,Electronic
0.0,0.0,7,-7.762,1,41.993,1,TRAACVS128E078BE39,Hip-Hop
0.0,0.0,7,-11.043,1,90.218,4,TRAADYI128E078FB38,Hip-Hop
0.0,0.0,7,-7.307,1,201.802,3,TRAAUZX128F92F3D53,Hip-Hop
0.0,0.0,1,-9.745,0,175.393,4,TRAAXEJ12903CA7253,Hip-Hop
0.0,0.0,1,-7.041,1,107.185,4,TRABLND12903CA653B,Hip-Hop
0.0,0.0,6,-6.181,1,96.007,4,TRABQFJ12903CB6C29,Hip-Hop
0.0,0.0,10,-2.542,0,185.094,4,TRABUZC128E078603F,Hip-Hop
0.0,0.0,4,-7.837,0,81.901,4,TRACILD128F930AF53,Hip-Hop
0.0,0.0,9,-9.725,1,93.174,4,TRADGXJ128E078FB3A,Hip-Hop
0.0,0.0,2,-13.276,0,109.135,1,TRADSQX128F14B0418,Hip-Hop
0.0,0.0,6,-3.985,0,90.148,4,TRADZLL128F93182D7,Hip-Hop
0.0,0.0,11,-12.042,1,88.064,4,TRAEIMT128F1466ED6,Hip-Hop
0.0,0.0,6,-6.618,1,94.993,4,TRAFJIW128E078E1DE,Hip-Hop
0.0,0.0,5,-14.808,1,96.22,4,TRAFQJT12903CF4891,Hip-Hop
0.0,0.0,1,-8.987,1,117.263,4,TRAGUPU128F42685F4,Hip-Hop
0.0,0.0,10,-13.306,0,73.507,5,TRAGWJK12903CE640F,Hip-Hop
0.0,0.0,8,-3.848,0,97.143,4,TRAHYFE128F4273577,Hip-Hop
0.0,0.0,7,-10.069,1,84.973,4,TRAIDBZ12903CF5A37,Hip-Hop
0.0,0.0,1,-7.425,1,109.659,4,TRAIFYS128F42685F1,Hip-Hop
0.0,0.0,6,-6.211,0,183.437,4,TRAIPBF12903D074F5,Hip-Hop
0.0,0.0,7,-8.451,1,121.708,1,TRAIQBX12903CE8E30,Hip-Hop
0.0,0.0,10,-4.754,1,155.979,4,TRAISYN12903CBBCEE,Hip-Hop
0.0,0.0,6,-11.255,1,99.612,4,TRAIWKK128F92FA8A9,Hip-Hop
0.0,0.0,9,-5.136,0,102.008,4,TRAJCVA128F426C51D,Hip-Hop
0.0,0.0,2,-5.022,1,92.571,4,TRAJENI128F425B7F4,Hip-Hop
0.0,0.0,5,-5.345,0,120.716,3,TRAJJPB128F1456D6A,Hip-Hop
0.0,0.0,1,-8.4,1,105.207,5,TRAJKTF128F9322470,Hip-Hop
0.0,0.0,10,-3.858,0,104.99,3,TRAJKTV128F1453E3C,Hip-Hop
0.0,0.0,6,-3.737,1,99.487,5,TRAJPIK128F1460C83,Hip-Hop
0.0,0.0,2,-5.179,1,89.478,4,TRAKNRO128C7196883,Hip-Hop
0.0,0.0,10,-6.249,0,94.146,4,TRAKROC128F9326B09,Hip-Hop
0.0,0.0,6,-10.212,0,199.07,7,TRALUAQ128F427EB26,Hip-Hop
0.0,0.0,11,-7.076,1,95.991,4,TRALWDN128F1456DB7,Hip-Hop
0.0,0.0,6,-7.805,1,93.925,4,TRALXLX128E078D1B4,Hip-Hop
0.0,0.0,10,-5.108,1,86.979,4,TRAMNQJ128F1456E04,Hip-Hop
0.0,0.0,6,-13.262,0,118.933,4,TRAMRBW12903CA654C,Hip-Hop
0.0,0.0,10,-6.583,0,100.364,4,TRAMWMT128F1453E62,Hip-Hop
0.0,0.0,2,-10.649,1,117.66,1,TRANCVS12903CDDC84,Hip-Hop
0.0,0.0,8,-5.191,1,97.454,4,TRANRYP128F9326AF9,Hip-Hop
0.0,0.0,5,-6.947,1,86.967,4,TRANUEV128F4282392,Hip-Hop
0.0,0.0,7,-4.043,1,147.327,4,TRANUTE128F148B17C,Hip-Hop
0.0,0.0,8,-5.333,0,69.313,7,TRAOHAH128F425CD57,Hip-Hop
0.0,0.0,0,-9.33,1,157.991,4,TRAOHHF128F426486F,Hip-Hop
0.0,0.0,6,-11.895,0,93.412,3,TRAOSDM128F93085C0,Hip-Hop
0.0,0.0,1,-4.628,1,50.51,1,TRAOZNT128F147089A,Hip-Hop
0.0,0.0,1,-4.41,0,160.071,4,TRAQCFH128F92FE30F,Hip-Hop
0.0,0.0,9,-6.472,1,102.91,4,TRAQIWL12903CF2A34,Hip-Hop
0.0,0.0,11,-7.722,0,129.986,4,TRAQMCF128F4247415,Hip-Hop
0.0,0.0,6,-6.866,1,180.823,4,TRAQRJO128F42B7B09,Hip-Hop
0.0,0.0,9,-5.263,1,106.825,4,TRAQZQX128F931338F,Hip-Hop
0.0,0.0,4,-3.353,0,174.731,4,TRARFOC128F92ED401,Hip-Hop
0.0,0.0,11,-7.687,1,88.12,5,TRARGTV128F4274FB6,Hip-Hop
0.0,0.0,1,-11.657,1,98.431,4,TRASCAU128E078FB37,Hip-Hop
0.0,0.0,10,-5.113,0,91.101,4,TRASJNR128F14795F7,Hip-Hop
0.0,0.0,7,-4.127,1,110.106,5,TRASRRC128F93318B2,Hip-Hop
0.0,0.0,8,-3.956,0,187.893,1,TRATBWU128F92CC612,Hip-Hop
0.0,0.0,0,-6.759,1,95.88,4,TRATHDF128F92FCD1A,Hip-Hop
0.0,0.0,10,-5.603,0,100.019,4,TRATIQJ128F92DFA28,Hip-Hop
0.0,0.0,2,-6.488,1,167.984,4,TRATKVK128F93668B8,Hip-Hop
0.0,0.0,6,-14.6,1,119.074,4,TRATRJL12903CAF484,Hip-Hop
0.0,0.0,4,-3.148,1,98.533,3,TRATVAI128F42281FE,Hip-Hop
0.0,0.0,6,-6.404,1,95.585,4,TRATXMS128EF340BEC,Hip-Hop
0.0,0.0,4,-13.57,0,231.264,7,TRAUCCU128EF342E18,Hip-Hop
0.0,0.0,1,-5.924,1,108.279,5,TRAUCRP128F931364D,Hip-Hop
0.0,0.0,6,-4.982,1,181.03,4,TRAUDNM12903CDEF32,Hip-Hop
0.0,0.0,6,-4.62,1,121.978,4,TRAUDWB128F9318EA4,Hip-Hop
0.0,0.0,1,-12.654,0,64.101,5,TRAUMIX12903CE640C,Hip-Hop
0.0,0.0,7,-28.603,1,215.0,3,TRAUSFP128F42A6BEE,Hip-Hop
0.0,0.0,3,-6.303,0,157.007,3,TRAVRTQ12903CC8AA3,Hip-Hop
0.0,0.0,6,-3.103,0,115.717,5,TRAVVEB128F934DD34,Hip-Hop
0.0,0.0,1,-4.612,1,85.263,4,TRAVWHZ128F932B179,Hip-Hop
0.0,0.0,7,-10.978,1,192.068,4,TRAWABG12903CC0F03,Hip-Hop
0.0,0.0,8,-6.043,1,154.076,4,TRAWFYF12903D054FB,Hip-Hop
0.0,0.0,8,-12.415,0,125.804,4,TRAWIXK12903CE8E34,Hip-Hop
0.0,0.0,4,-7.341,1,83.979,4,TRAWLSX128F425B803,Hip-Hop
0.0,0.0,1,-5.932,0,180.017,4,TRAWOBY128F931C18E,Hip-Hop
0.0,0.0,0,-11.531,0,148.017,4,TRAWOCK128F9300BC3,Hip-Hop
0.0,0.0,9,-5.407,0,93.991,4,TRAWTKN128F9334CA4,Hip-Hop
0.0,0.0,11,-5.652,0,156.833,5,TRAXWFZ128F9349D17,Hip-Hop
0.0,0.0,11,-8.329,1,90.997,4,TRAYIAM128F4247417,Hip-Hop
0.0,0.0,4,-8.216,0,104.666,1,TRAYLEA128F42B9487,Hip-Hop
0.0,0.0,2,-8.689,0,108.069,4,TRAYOQF128F930FF35,Hip-Hop
0.0,0.0,11,-5.804,1,91.981,4,TRAZQJC128F9353DA3,Hip-Hop
0.0,0.0,6,-19.67,1,110.064,4,TRBAAOC128F42A6BEA,Hip-Hop
0.0,0.0,7,-11.621,1,97.292,4,TRBABHR12903CBCE9C,Hip-Hop
0.0,0.0,11,-9.201,1,101.87,4,TRBADZM12903CBCEA0,Hip-Hop
0.0,0.0,0,-5.664,1,136.248,5,TRBAGIL128F425B801,Hip-Hop
0.0,0.0,1,-6.892,0,92.344,5,TRBANCJ128F42812AE,Hip-Hop
0.0,0.0,7,-5.716,1,77.56,4,TRBANPN128F148CC45,Hip-Hop
0.0,0.0,10,-6.671,0,96.042,4,TRBAOBO128F1456D66,Hip-Hop
0.0,0.0,11,-7.607,1,97.955,5,TRBBAIC12903D11771,Hip-Hop
0.0,0.0,0,-6.841,0,111.997,4,TRBBGUV128F92DFA21,Hip-Hop
0.0,0.0,4,-5.296,0,167.831,4,TRBBHQJ128F92CC610,Hip-Hop
0.0,0.0,2,-5.204,1,102.922,4,TRBBKTZ128F1456D67,Hip-Hop
0.0,0.0,11,-8.649,1,193.919,4,TRBBUBC128F148CBAA,Hip-Hop
0.0,0.0,0,-6.929,1,160.267,3,TRBBVAH128F4270300,Hip-Hop
0.0,0.0,7,-5.132,1,80.891,7,TRBCFLI128F429F370,Hip-Hop
0.0,0.0,2,-5.675,1,144.038,4,TRBCKYU12903CB5D10,Hip-Hop
0.0,0.0,7,-5.29,1,87.033,4,TRBCMHI128F148B17F,Hip-Hop
0.0,0.0,7,-3.949,1,90.473,4,TRBCQXJ128F9341051,Hip-Hop
0.0,0.0,8,-9.689,1,100.07,1,TRAAADZ128F9348C2E,Latin
0.0,0.0,9,-6.632,1,130.04,4,TRAABDL12903CAABBA,Latin
0.0,0.0,9,-9.512,1,189.646,3,TRAACZK128F4243829,Latin
0.0,0.0,7,-9.603,1,112.903,4,TRAAFMS128F933AB23,Latin
0.0,0.0,11,-8.133,1,106.049,1,TRAAGZU128EF360F47,Latin
0.0,0.0,5,-12.991,1,125.508,4,TRAAILM128F93480BB,Latin
0.0,0.0,9,-15.358,0,144.651,4,TRAAJSX128F4275A1D,Latin
0.0,0.0,5,-10.229,1,236.006,4,TRAAKQS128F4224DE1,Latin
0.0,0.0,0,-9.435,1,188.502,1,TRAAMZR128F9315DCC,Latin
0.0,0.0,5,-10.274,1,106.398,3,TRAATMY128F9334DAC,Latin
0.0,0.0,9,-12.385,0,97.76,4,TRAAUGZ128F9307F78,Latin
0.0,0.0,10,-15.574,0,137.673,7,TRAAYCQ128F425EE32,Latin
0.0,0.0,10,-12.708,1,146.061,4,TRABGQG128F4275A1E,Latin
0.0,0.0,10,-6.206,0,106.769,4,TRABMDN128F4222B61,Latin
0.0,0.0,5,-7.711,1,179.502,3,TRABNQN128F4271546,Latin
0.0,0.0,0,-9.718,1,85.878,5,TRABONG128EF36206F,Latin
0.0,0.0,10,-13.777,1,205.333,4,TRABPJN128F145DB70,Latin
0.0,0.0,11,-13.774,0,179.575,1,TRABPJW128F147295E,Latin
0.0,0.0,0,-9.846,1,132.858,4,TRABQEB128F4274D24,Latin
0.0,0.0,7,-7.951,0,182.168,4,TRABRMZ128F4261DED,Latin
0.0,0.0,5,-4.314,1,196.188,4,TRABTSM128F426AF07,Latin
0.0,0.0,7,-6.876,1,97.02,4,TRABUVN128F930633C,Latin
0.0,0.0,7,-5.799,1,197.458,4,TRABVAR128F421CFCB,Latin
0.0,0.0,0,-10.764,1,150.955,4,TRACCMH128F428E4CD,Latin
0.0,0.0,6,-7.769,0,135.982,4,TRACFXL128F930B28B,Latin
0.0,0.0,4,-18.713,0,105.813,4,TRACMJP128F9349362,Latin
0.0,0.0,0,-5.737,1,131.938,4,TRACMTI128EF342A56,Latin
0.0,0.0,2,-8.596,1,100.048,4,TRACNBU128F930EDBB,Latin
0.0,0.0,3,-8.077,1,129.354,1,TRACPYD128EF362285,Latin
0.0,0.0,6,-6.017,0,130.691,4,TRACVGF128F4277847,Latin
