danceability,energy,key,loudness,mode,tempo,time_signature,track_id,genre
0.0,0.0,11,-14.014,1,157.779,4,TRABFGJ12903CF6A75,Country
0.0,0.0,2,-2.838,1,91.483,4,TRABFKN12903CAF61B,Rock
0.0,0.0,9,-15.008,1,76.296,3,TRABFPX128F9331F21,Jazz
0.0,0.0,7,-8.916,0,92.672,4,TRABFQC128F4265349,RnB
0.0,0.0,7,-8.548,1,116.11,4,TRABGHG128F934B27E,Rock
0.0,0.0,9,-5.165,0,120.001,4,TRABGMB12903CF50FE,Rap
0.0,0.0,0,-2.315,1,188.924,4,TRABHVL128F92EFB0E,Metal
0.0,0.0,6,-10.231,1,87.634,4,TRABIJJ128F426A1C1,Rap
0.0,0.0,9,-12.091,1,193.56,4,TRABIPA128F1458F79,Rock
0.0,0.0,11,-8.576,1,122.006,4,TRABIQP128F427D0DD,Rock
0.0,0.0,0,-6.608,1,98.151,4,TRABJIA128F14B189F,World
0.0,0.0,10,-7.758,1,91.198,4,TRABJIX128C7196953,RnB
0.0,0.0,7,-4.507,1,179.988,3,TRABJWA128F9309C09,Rock
0.0,0.0,7,-4.621,1,80.41,4,TRABKBS128F42823EC,Rock
0.0,0.0,6,-3.536,0,150.086,4,TRABKJU128F422A7FE,Metal
0.0,0.0,6,-4.806,1,131.079,4,TRABLGI128F42B867A,Rock
0.0,0.0,2,-10.895,0,132.973,1,TRABLHU128F1473B67,RnB
0.0,0.0,6,-7.301,0,133.383,4,TRABLLK128F428FFAF,Rock
0.0,0.0,2,-3.637,1,142.68,4,TRABLMN128E0792687,Rock
0.0,0.0,2,-8.654,0,229.913,3,TRABLYQ128F429A9F8,Folk
0.0,0.0,10,-6.206,0,106.769,4,TRABMDN128F4222B61,Latin
0.0,0.0,7,-10.45,1,123.657,4,TRABMFI128F1476F9F,Rock
0.0,0.0,11,-8.471,1,147.661,4,TRABMKI128F422E0BE,Rock
0.0,0.0,9,-7.714,1,114.73,4,TRABNEX128F92C9DEA,Rock
0.0,0.0,0,-22.825,1,86.997,1,TRABPEY128F429F541,Blues
0.0,0.0,7,-3.235,1,86.62,4,TRABPGO128F931B50C,Pop
0.0,0.0,9,-9.903,0,125.916,3,TRABRGV128E07999DF,RnB
0.0,0.0,0,-10.483,1,94.554,3,TRABTNT128F9315009,Blues
0.0,0.0,0,-10.72,1,67.745,4,TRABTZP128F92D9357,Jazz
0.0,0.0,7,-5.66,1,101.08,4,TRABUCZ128F424163A,Rock
0.0,0.0,5,-9.647,1,92.98,1,TRABUDK128F14943F3,RnB
0.0,0.0,10,-5.703,0,127.0,4,TRABUIN128F93022FF,Electronic
0.0,0.0,0,-10.275,1,124.788,4,TRABULK12903CC1559,Reggae
0.0,0.0,9,-9.586,0,100.342,4,TRABUSZ128F4257BAB,Reggae
0.0,0.0,7,-6.876,1,97.02,4,TRABUVN128F930633C,Latin
0.0,0.0,10,-7.803,0,176.066,3,TRABUYT128F93069C8,Metal
0.0,0.0,7,-5.799,1,197.458,4,TRABVAR128F421CFCB,Latin
0.0,0.0,8,-6.033,1,142.116,4,TRABVIU128E0780DA0,Rock
0.0,0.0,9,-5.648,0,88.02,1,TRABVVN12903CB6445,Rock
0.0,0.0,7,-7.199,1,127.745,4,TRABVWG128F9359323,Rock
0.0,0.0,4,-3.584,0,88.973,4,TRABWFU128F425949F,Electronic
0.0,0.0,2,-10.548,1,89.966,4,TRABWPT128F42B06CC,Blues
0.0,0.0,8,-9.56,1,91.704,4,TRABXLH128F935F8E7,Pop
0.0,0.0,1,-4.714,1,97.148,4,TRABXPR128F92F27FE,Rock
0.0,0.0,7,-4.141,1,95.973,4,TRABXTZ128F14A46A3,Electronic
0.0,0.0,7,-13.047,1,151.5,4,TRABXVE128F4284AFC,Folk
0.0,0.0,9,-6.311,0,111.903,4,TRABYAR128F931B1A4,Blues
0.0,0.0,6,-10.609,1,141.334,1,TRABYEY128F933773A,Punk
0.0,0.0,5,-12.649,1,86.665,4,TRABYND128F42765BB,Rock
0.0,0.0,4,-6.022,1,167.909,4,TRABYVN128F429E5CF,Rap
0.0,0.0,7,-15.546,1,121.773,4,TRABZCL128E0789AED,Country
0.0,0.0,7,-7.329,1,143.679,1,TRABZOP128F9316E24,Rock
0.0,0.0,9,-10.844,0,137.941,4,TRABZQU128F92ECDEF,Jazz
0.0,0.0,0,-4.683,1,64.006,1,TRACABS128E0786B0B,Rock
0.0,0.0,9,-5.953,1,135.914,4,TRACAKD128F92D5D38,Pop
0.0,0.0,10,-4.998,0,113.326,4,TRACAXP128F14A2127,Rock
0.0,0.0,8,-12.298,1,74.82,4,TRACBEI128F42558D3,Rock
0.0,0.0,2,-12.714,1,84.064,3,TRACBQQ128F4263AEB,Jazz
0.0,0.0,4,-5.981,0,86.82,4,TRACBWP128C7196948,Rock
0.0,0.0,4,-17.714,1,99.076,1,TRACBWQ128F92F2B91,Blues
0.0,0.0,1,-5.202,1,129.984,4,TRACBWX128F92FD725,Electronic
0.0,0.0,4,-29.75,1,127.782,4,TRACCJA128F149A144,Jazz
0.0,0.0,0,-9.479,1,121.201,4,TRACCMO12903CA4168,Jazz
0.0,0.0,4,-20.816,0,127.547,1,TRACCUS128F92E1FEB,Rock
0.0,0.0,5,-3.306,1,173.205,5,TRACCVZ128F4291A8A,Metal
0.0,0.0,7,-9.99,1,146.445,4,TRACDJT128F42324C7,Reggae
0.0,0.0,8,-14.876,1,136.915,1,TRACDLK12903CE71B7,Blues
0.0,0.0,0,-9.148,1,150.848,3,TRACECN128F9310E97,Rock
0.0,0.0,6,-7.232,1,118.052,4,TRACEDP128F145F7BB,RnB
0.0,0.0,10,-7.974,1,106.769,4,TRACFAP128E07862C1,Rap
0.0,0.0,0,-4.134,1,167.954,1,TRACFDC128F147F1C6,Pop
0.0,0.0,2,-14.28,1,80.738,3,TRACFFX128F421E641,Country
0.0,0.0,0,-11.766,1,116.621,1,TRACFOJ128F4253EFA,Rock
0.0,0.0,11,-1.622,1,88.043,4,TRACFYQ128E0784150,Rap
0.0,0.0,6,-3.753,0,85.029,4,TRACFZI128E0795424,Rock
0.0,0.0,11,-8.726,0,94.777,4,TRACGXQ128F1457F81,Pop
0.0,0.0,11,-8.225,1,165.546,3,TRACHHH128E0788A35,Rap
0.0,0.0,0,-9.074,1,64.811,4,TRACHKX128F934B07A,Electronic
0.0,0.0,5,-12.839,1,78.453,3,TRACIEF128F4270573,RnB
0.0,0.0,0,-4.379,1,141.836,4,TRACIJF128F424317B,Electronic
0.0,0.0,9,-4.994,0,201.951,4,TRACISV12903D13877,Country
0.0,0.0,4,-7.087,1,118.041,4,TRACJKR12903D02C75,Country
0.0,0.0,7,-11.105,1,100.081,4,TRACKAK128F1458461,Rock
0.0,0.0,4,-6.774,0,152.214,3,TRACKAP128F425B741,Pop
0.0,0.0,11,-12.593,1,127.923,4,TRACLPE128F4287687,Electronic
0.0,0.0,9,-13.592,1,105.202,4,TRACLRS12903CE9386,Country
0.0,0.0,7,-6.186,1,145.689,5,TRACLRV128EF33FAB8,Rock
0.0,0.0,10,-15.164,1,107.877,1,TRACMPZ12903CF150B,Blues
0.0,0.0,7,-8.962,0,168.946,4,TRACNAS128F14567C6,Rock
0.0,0.0,6,-8.754,0,153.738,4,TRACNBG128F425B49E,Reggae
0.0,0.0,5,-11.814,1,128.598,1,TRACNXS128F93395BA,Rock
0.0,0.0,10,-7.688,1,74.166,5,TRACOBC128F4266853,Country
0.0,0.0,7,-4.238,1,150.11,4,TRACOHQ128F424C5EF,Metal
0.0,0.0,7,-6.473,1,117.966,1,TRACPZH128F9311764,Rock
0.0,0.0,10,-7.551,0,158.103,4,TRACQIL128F931B8AD,Reggae
0.0,0.0,1,-4.853,0,91.101,4,TRACQIR128F42BAA06,Rap
0.0,0.0,2,-8.774,0,178.192,4,TRACQKE12903D00CC7,World
0.0,0.0,0,-8.691,1,113.156,3,TRACQML128F42AE513,Folk
0.0,0.0,4,-4.002,1,120.119,4,TRACSBL128F42480E8,Electronic
0.0,0.0,1,-6.478,1,92.012,1,TRACTIE128F92E473B,Rock
0.0,0.0,5,-7.865,1,181.549,4,TRACTLX128F42A51F6,Reggae
0.0,0.0,2,-9.89,1,140.659,1,TRACTMI128F931B412,Country
0.0,0.0,5,-16.336,0,72.937,5,TRACTQD128F14B0F9D,RnB
0.0,0.0,2,-7.54,1,86.902,5,TRACTUH128F92C93A3,Rock
0.0,0.0,4,-5.498,1,136.459,4,TRACTWW12903CB7550,Rock
0.0,0.0,0,-6.375,1,119.903,4,TRACUCQ128F92FFBF7,RnB
0.0,0.0,9,-5.991,1,168.248,4,TRACUCT128F422BC2F,Rock
0.0,0.0,7,-5.371,1,128.714,4,TRACUEE128F427EA05,Rock
0.0,0.0,1,-4.059,1,85.112,1,TRACULD128F935A67B,Metal
0.0,0.0,6,-4.812,0,174.282,1,TRACUUJ128F422EFF8,Reggae
0.0,0.0,10,-7.693,0,120.006,4,TRACUXJ128E0785F2B,Rock
0.0,0.0,7,-6.942,0,145.228,4,TRACVFF12903CF055A,Rock
0.0,0.0,6,-6.017,0,130.691,4,TRACVGF128F4277847,Latin
0.0,0.0,11,-4.022,1,142.01,4,TRACVSS128E07846A7,Rock
0.0,0.0,10,-4.982,0,181.889,4,TRACVTK128F4288966,Rap
0.0,0.0,4,-7.268,1,182.57,1,TRACVZM12903CEAD72,Rock
0.0,0.0,6,-10.72,1,98.623,1,TRACWBO128F92F322F,Blues
0.0,0.0,7,-8.154,1,109.018,3,TRACWEH128F1456890,RnB
0.0,0.0,11,-11.359,1,167.841,4,TRACXGH128F931686C,Rock
0.0,0.0,10,-5.304,0,111.004,4,TRACYCJ128F9309246,Pop
0.0,0.0,9,-5.516,1,201.333,4,TRACYDP128F932BC8E,Metal
0.0,0.0,7,-7.356,1,125.783,4,TRACYXW128F4297569,Rock
0.0,0.0,4,-5.814,1,186.012,4,TRACZDR128F14599BC,Rock
0.0,0.0,1,-5.869,1,100.694,4,TRADCHC128F42134B5,Rap
0.0,0.0,5,-3.947,1,183.58,1,TRADCIM128F427A3A1,Rap
0.0,0.0,10,-3.741,0,93.978,4,TRADCRW128E078FA33,Rap
0.0,0.0,9,-4.771,1,127.267,1,TRADCYH128F931532A,Rock
0.0,0.0,4,-11.696,1,146.708,4,TRADDHL128F92FD8DD,Rock
0.0,0.0,7,-14.178,1,139.402,3,TRADDRF128F145869F,Rock
0.0,0.0,11,-4.465,0,128.092,4,TRADDXS12903CEDB38,Pop
0.0,0.0,8,-8.591,1,156.65,1,TRADESF128F4214D8E,Rock
0.0,0.0,2,-9.528,0,77.977,3,TRADFCO12903CA9439,Pop
0.0,0.0,9,-7.207,1,122.243,4,TRADFID128F4267231,Rock
0.0,0.0,3,-3.258,1,111.504,4,TRADFII128F931FC9F,Metal
0.0,0.0,2,-14.04,1,129.626,4,TRADFLD12903CB3BD8,Metal
0.0,0.0,0,-6.695,1,131.078,4,TRADFQK128F422B492,Rock
0.0,0.0,7,-3.942,1,152.041,4,TRADFXD128F424694C,Rock
0.0,0.0,9,-8.096,1,119.644,4,TRADHGV128F4233DE0,Blues
0.0,0.0,2,-6.067,1,136.932,4,TRADJGI128F148B0F6,Blues
0.0,0.0,4,-6.163,1,124.078,3,TRADJHU128F425459F,Metal
0.0,0.0,9,-6.199,1,151.493,4,TRADJJZ128F9341B40,Rock
0.0,0.0,7,-3.257,0,88.127,4,TRADJKG12903CE049F,Rock
0.0,0.0,7,-7.163,1,150.155,4,TRADKAX128E0786B92,Rock
0.0,0.0,2,-7.442,1,150.83,3,TRADKDX128F9320676,Rock
0.0,0.0,2,-11.31,1,97.916,7,TRADKEU12903CF1540,Metal
0.0,0.0,0,-10.494,0,182.774,4,TRADLJV128F9336643,Jazz
0.0,0.0,7,-5.4,1,151.805,4,TRADMCH128E0784D99,Rock
0.0,0.0,6,-5.654,0,154.211,3,TRADMFK12903CC2478,Rock
0.0,0.0,10,-5.716,0,76.166,5,TRADMGC128F9306CC9,Rap
0.0,0.0,7,-5.227,1,166.037,4,TRADMUH128F146D3CD,Rap
0.0,0.0,7,-9.433,0,122.623,3,TRADNBP128F932475B,Jazz
0.0,0.0,1,-2.844,1,85.366,4,TRADNGD128E0780F88,Rap
0.0,0.0,8,-11.71,1,94.958,4,TRADNKT128F42388A1,Reggae
0.0,0.0,2,-8.788,1,205.972,4,TRADNPB128F423AEE7,Electronic
0.0,0.0,0,-11.537,1,119.963,1,TRADNRG128F426F18C,Country
0.0,0.0,2,-19.991,1,74.665,3,TRADNRG128F4295A0E,Country
0.0,0.0,6,-5.627,0,103.433,4,TRADODV128F4283EB6,Rap
0.0,0.0,1,-7.622,1,154.356,4,TRADOYN128F42951C9,Reggae
0.0,0.0,2,-5.75,1,146.683,4,TRADPDI128F92EBD32,Rock
0.0,0.0,3,-13.688,0,163.848,4,TRADPFS12903CB8C71,Reggae
0.0,0.0,1,-6.89,1,105.826,4,TRADPIA128E078EE1B,Rock
0.0,0.0,7,-10.99,1,177.093,1,TRADPQW128F42636C3,Rock
0.0,0.0,4,-13.11,1,105.288,1,TRADPSM128F92F5744,Punk
0.0,0.0,5,-8.311,0,163.204,4,TRADQAR128F92ED3DC,Rock
0.0,0.0,7,-5.871,1,93.988,4,TRADQAW128F4274A4F,Rap
0.0,0.0,11,-6.81,1,151.936,4,TRADQBK128F92E8B5F,Rock
0.0,0.0,1,-10.002,1,122.022,4,TRADQHV128F92CD663,Country
0.0,0.0,2,-7.168,1,128.976,4,TRADQJL128F92D9957,Electronic
0.0,0.0,11,-14.301,0,96.027,3,TRADRHX12903CCD1DF,Country
0.0,0.0,5,-10.175,1,137.342,4,TRADRJK128E078F041,Pop
0.0,0.0,7,-9.535,1,134.21,4,TRADRKK128F92FF034,Electronic
0.0,0.0,7,-7.711,1,97.643,4,TRADSQZ128F42707D7,Rock
0.0,0.0,11,-7.165,0,125.088,4,TRADSUA128C7196C7C,Rock
0.0,0.0,7,-5.425,1,150.116,4,TRADSVJ12903C9CDFA,Rock
0.0,0.0,0,-5.243,0,137.935,4,TRADTOV12903CA9E74,Pop
0.0,0.0,7,-7.564,1,127.923,4,TRADTXQ128F9331913,Pop
0.0,0.0,2,-14.443,1,219.826,3,TRADUSB128F92C50C6,Electronic
0.0,0.0,2,-14.233,1,177.841,4,TRADUTA128F931418A,Folk
0.0,0.0,0,-14.669,1,101.166,4,TRADUXF128F1498A0A,Rock
0.0,0.0,1,-4.165,0,138.364,1,TRADVGV128F42BCACE,Pop
0.0,0.0,3,-10.468,1,123.997,4,TRADVSU128E0786371,Folk
0.0,0.0,2,-9.769,1,91.453,4,TRADWAU128F145622F,Rock
0.0,0.0,2,-11.4,1,138.732,5,TRADWEL128E078BE94,Jazz
0.0,0.0,3,-14.445,1,96.874,4,TRADWSG128F4259317,Blues
0.0,0.0,8,-7.078,1,125.057,4,TRADXCF128EF357134,Rock
0.0,0.0,5,-7.404,1,123.81,5,TRADXCO128F426B26D,Rock
0.0,0.0,2,-8.328,0,94.905,4,TRADXMA128F4276D94,Rap
0.0,0.0,0,-7.705,1,120.064,4,TRADYAX128F1475721,Latin
0.0,0.0,4,-6.419,1,124.481,3,TRADYFD12903CE4161,Punk
0.0,0.0,7,-17.307,1,129.591,4,TRADYNL128F148FE5F,Jazz
0.0,0.0,4,-14.188,1,164.387,3,TRADYQH128F9338162,Blues
0.0,0.0,2,-4.854,0,128.134,4,TRADYQK128F42A762A,Rock
0.0,0.0,9,-14.755,1,74.601,4,TRADYUQ128F421A896,Blues
0.0,0.0,0,-14.002,1,144.562,4,TRADYYK128F145FE74,Rock
0.0,0.0,2,-6.467,1,82.909,4,TRADZXK128F429DB92,Rock
0.0,0.0,10,-8.032,0,146.569,4,TRAEABT128F931984D,Blues
0.0,0.0,0,-12.679,1,137.068,4,TRAEARU128E0781A02,Rock
0.0,0.0,6,-12.1,1,119.683,3,TRAEASY128F148247C,Pop
0.0,0.0,5,-10.943,1,108.662,1,TRAEATL128F42690A7,Rock
0.0,0.0,3,-10.648,1,85.399,4,TRAEAZV12903D0CBA6,Rock
0.0,0.0,1,-5.977,1,126.682,3,TRAEBLA128F423CBCA,Reggae
0.0,0.0,3,-19.814,0,105.218,4,TRAEBPU12903CE743E,Electronic
0.0,0.0,2,-9.495,1,99.566,4,TRAEBSY128E07873C0,Rap
0.0,0.0,6,-4.947,0,106.919,4,TRAEBXS128F429933A,Pop
0.0,0.0,0,-3.738,0,85.331,3,TRAECBR128F429F8C0,Pop
0.0,0.0,9,-13.771,1,152.729,4,TRAECKI128F149EA48,Rock
0.0,0.0,7,-11.448,1,202.829,4,TRAECWI128F4226133,Rock
0.0,0.0,5,-6.855,1,104.783,4,TRAEDYD128F425A868,Rap
0.0,0.0,7,-11.027,0,146.913,1,TRAEEGO12903CF7D27,Rock
0.0,0.0,3,-4.573,1,117.973,1,TRAEFDB128E0783952,RnB
0.0,0.0,6,-11.803,1,103.088,1,TRAEFDK128F1473B92,RnB
0.0,0.0,0,-8.392,1,75.706,4,TRAEFON128E078C6F8,Rock
0.0,0.0,9,-15.571,0,158.455,4,TRAEFQG128F429F74E,Blues
0.0,0.0,3,-5.912,0,106.896,4,TRAEGFX12903CF8E7B,Rock
0.0,0.0,4,-4.65,0,177.152,4,TRAEGGV128F92F29B2,Rock
0.0,0.0,4,-6.028,1,217.289,1,TRAEGJE128F42656F1,Blues
0.0,0.0,0,-13.289,1,105.852,1,TRAEGRF128F426B2D2,Folk
0.0,0.0,2,-4.768,1,156.028,4,TRAEHBW12903CE1045,Rock
0.0,0.0,0,-12.193,1,174.785,4,TRAEHXW128F146F3C5,Country
0.0,0.0,0,-14.818,0,61.018,1,TRAEIDZ128F42658BC,Jazz
0.0,0.0,6,-5.173,1,101.923,4,TRAEIKW128F1456B1A,Rock
0.0,0.0,5,-8.424,0,128.972,4,TRAEJDC128F92D1684,Jazz
0.0,0.0,3,-9.213,1,98.763,4,TRAEJXI128F4291A83,Metal
0.0,0.0,1,-9.256,0,161.721,4,TRAELNO128F42148EF,Reggae
0.0,0.0,9,-13.551,1,117.316,4,TRAELRO128F92DD2F1,Pop
0.0,0.0,9,-13.277,1,111.834,4,TRAELUY128F93147BA,Blues
0.0,0.0,5,-12.324,1,95.781,4,TRAELXD128F14A8B21,Country
0.0,0.0,2,-5.763,1,76.096,1,TRAEMNZ128F9334662,Rock
0.0,0.0,2,-10.06,1,129.277,4,TRAENGX12903CBDFF6,Rock
0.0,0.0,2,-6.986,1,147.928,4,TRAENGY128F4272846,Country
0.0,0.0,2,-8.383,1,162.954,1,TRAENRA128F934B998,Rock
0.0,0.0,0,-4.045,0,127.974,3,TRAENUU128F424F50C,Rock
0.0,0.0,10,-4.422,1,121.354,3,TRAEOBA12903CAFAB0,Rock
0.0,0.0,5,-8.895,1,121.071,3,TRAEOFB12903CB7900,Rock
0.0,0.0,7,-11.661,1,156.079,1,TRAEOMS128F4262357,Punk
0.0,0.0,8,-28.475,1,97.845,4,TRAEOMT128F92FE852,Electronic
0.0,0.0,2,-5.429,1,209.739,4,TRAEOUE128F93187B9,Rock
0.0,0.0,0,-6.176,1,115.737,5,TRAEPGH128F9343CD8,Reggae
0.0,0.0,3,-13.141,1,93.312,1,TRAEPGQ128F932AE6D,Country
0.0,0.0,11,-6.338,0,160.783,4,TRAEPZJ12903CB00C4,Metal
0.0,0.0,1,-15.015,1,180.876,4,TRAEQAB128F429C226,Reggae
0.0,0.0,3,-6.453,0,144.067,4,TRAEQLX128F1468799,Rap
0.0,0.0,5,-8.096,0,124.534,3,TRAEQOS128F92EFD47,Rock
0.0,0.0,4,-10.38,1,89.219,3,TRAEQQE128F42920E3,Country
0.0,0.0,4,-8.92,0,87.995,1,TRAERCU128F42660A2,Electronic
0.0,0.0,4,-7.343,1,107.455,3,TRAERPT128F931103E,Rock
0.0,0.0,0,-5.92,1,86.007,4,TRAESJK128E0792227,Rap
0.0,0.0,7,-8.844,1,84.437,1,TRAESWB128F149CB2C,Rock
0.0,0.0,6,-6.265,1,197.152,4,TRAETGI12903CBCC00,Rap
0.0,0.0,11,-6.421,0,120.008,4,TRAETLW128F92C44F3,Rock
0.0,0.0,0,-12.797,1,175.663,3,TRAETTV12903CBBD09,Blues
